evtid,nC_x,nC_y,nC_z,nC_material,nC_global_time,nC_gamma_amount,nC_gamma_total_energy,nC_detected
1652,2338.10008536208,-1427.0562635966157,-4519.2384496430595,4,2.16e-05,3,9.046493326670141,1
1653,-2667.56651807747,-3043.924133366396,-3433.744520573406,1,4.1599999999999995e-05,4,12.952942409543244,1
1655,1346.0060493500805,3079.69118704158,-4584.8949472838285,3,0.000589,1,2.2230549081231397,0
1657,-682.8053229385598,3973.213413951466,743.3239249124324,1,5.12e-05,4,12.617646593867317,1
1658,889.2418693495779,-3938.6072476517397,-529.8572799091407,1,2.8e-05,4,7.216402138273981,1
1659,-345.0697394957191,2249.186611435889,2529.6074072796173,4,1.8999999999999998e-05,1,8.999297000002116,1
1660,-790.8143347342099,4082.2003719782397,-960.1180594271679,3,5.06e-05,1,2.2230533897161817,1
1661,-3764.395003431704,1713.8418836433395,-3482.702770176784,3,0.0005526,1,2.223060769881521,1
1662,1014.3529680011268,2954.2433544752485,2609.122490523822,3,0.0005168,1,2.2230620935223846,1
1664,-2471.0922193895026,3322.788722284486,540.8965604675562,3,0.000424,1,2.2230535924166492,1
1665,4017.197684510446,-132.74783365062396,-1274.5315741609709,1,3.4399999999999996e-05,4,6.631073895875443,1
1666,410.2239354821934,2017.340305690921,-4521.368321740701,4,1.4799999999999999e-05,3,9.956344277689173,1
1667,-681.9538449984,3774.5926185793714,2485.0573315863203,4,1.2e-05,5,7.017015698977831,1
1668,4029.345781629199,838.6022164425988,-2779.3134162891497,3,0.00019119999999999999,1,2.223056074368983,1
1669,-3855.6820284115297,-1585.4755426311378,1742.7452531859662,3,0.0003648,1,2.2230518092715483,1
1671,-81.66997919269086,4025.682316258217,-236.6251815293624,1,7.6e-06,4,6.047749516753195,0
1804,3993.931072101572,-361.0626227633209,-670.936113864764,1,1.8599999999999998e-05,4,7.057886615986741,1
1806,3951.1830137840566,-620.0952250847057,-776.337322382203,4,2.42e-05,2,7.659943065557631,1
1807,4298.497793421273,-830.0273563925662,-718.7493039478376,3,3.52e-05,1,2.2230474487564376,1
1808,4027.9472282615593,406.60117139526255,1910.2583766942944,1,0.0003612,4,13.7617188099047,1
1809,4503.587549036723,-75.40441754693323,-360.89870196014783,3,0.0003028,1,2.223048480537432,1
1810,4343.51602603621,12.443340669715838,-497.87679451098415,3,3.1599999999999996e-05,1,2.2230569465742125,1
1811,4279.795173119781,-419.4117233647121,-26.203516361780856,3,0.0003338,1,2.2230543829322373,1
1814,4618.116715274885,-688.8190298440829,-1389.9097315307827,3,5.4199999999999996e-05,1,2.2230532297363137,1
1817,4224.0804599431185,33.98379278332492,324.7932132317036,3,0.0002968,1,2.2230564722901986,1
1818,4119.550054752874,-496.1698137635994,-526.3696289718455,3,6.539999999999999e-05,1,2.2230649567172662,1
1820,-2776.6039656754374,-2855.532992158944,2315.7738235195034,4,0.00012979999999999998,2,7.6599597628988185,1
1823,2724.4603994979475,-2926.720453248471,-4525.548464362563,4,3.82e-05,3,8.14863043975176,1
1824,4013.3342612687698,-541.9724124963378,-1429.5233589325276,1,3.14e-05,4,7.187416980681206,1
1825,2543.5102575216624,-3149.80205961279,256.2199413742733,1,2.3599999999999998e-05,4,6.908387301834553,0
1827,-932.2118946206616,1503.843836531617,-4516.925880441185,4,4.9e-05,2,6.1343335034896675,0
1828,706.9913518808701,-4014.173058892454,-2559.45667668303,3,3.8599999999999996e-05,1,2.223057495408384,0
1829,-3939.566001046997,-933.603167775313,-2868.8601622860247,1,1.24e-05,4,12.985471979101758,1
1832,3690.2158929681764,2226.256175542405,-2896.9909959463016,3,2.1799999999999998e-05,1,2.223062665718405,0
1833,3468.827165072557,-2372.908568981243,-2741.4725974914086,3,0.0001266,1,2.2230442892888664,1
1834,3337.4126106257845,-2628.8171391795267,-3067.0396985484927,3,0.0001518,1,2.223061964177441,1
1835,4379.08201134067,-537.8903463388731,-440.57963395790216,3,0.0013562,1,2.223056188058714,1
1836,4006.955154622112,-737.6275597624082,-592.7789583601239,3,8.14e-05,1,2.2230580783855487,1
1838,3991.146433825656,-423.438262629666,-1907.0792669670975,1,2.1e-05,4,5.705895332580688,0
1839,4695.28806668296,-605.2227136538839,-1220.7894900658837,3,0.0007214,1,2.2230494671885226,1
1842,4418.9851095559625,-1368.3846911647943,-2080.271568238753,3,0.0002184,1,2.223056595956249,1
1843,4547.730148516757,-1342.6998621258842,-2080.3624755243973,3,0.0006832,1,2.2230647329021553,1
1844,3953.06907621255,-1389.3050976717877,-2953.932958206631,3,7e-06,1,2.223048825943584,0
1845,4253.929538620704,-797.0856931561598,-2742.86739566447,3,5.18e-05,1,2.2230458453921487,1
1847,4119.471704303225,-274.10620967254886,-291.4108012577384,3,0.00024019999999999998,1,2.2230459626625096,1
1937,3375.0084955929406,2210.3820614429264,-4191.089744224186,1,7.8e-06,4,7.274200904414195,0
1938,4030.718365871502,-385.67361948277556,-799.9313948540726,1,2.4e-05,4,7.528799579014217,1
1942,4017.300404969844,-1085.1644380755226,-1702.5924283180832,3,0.0001942,1,2.2230511934370183,1
1943,4062.7017601022526,-1131.6814990885287,-1419.7201113067192,3,0.0003046,1,2.223044040927121,1
1944,4094.055154816555,-849.5217132740357,-1667.8191405564423,3,0.0001314,1,2.223054298064782,1
1945,4083.957279660968,-1069.0982408742213,-1898.0457889061909,3,4.4e-06,1,2.2230511675355666,1
1946,4045.7571401831183,-1323.2785755688078,-2182.4424353453783,3,0.0001428,1,2.2230598643231456,1
1947,3992.2251364774306,-1319.6961003925692,-2256.2148607586346,3,0.0003318,1,2.223059823920613,1
1948,3954.3913510320162,-1315.1870303856872,-2425.4530377714527,3,0.000343,1,2.2230538205744765,1
1949,4038.2904869786794,-1415.8748612189152,-2385.551414016627,3,6.159999999999999e-05,1,2.2230549606049657,1
1950,4218.05163839311,-821.6509764148491,-1052.55496518291,3,0.0001222,1,2.2230579339942285,1
1951,4329.424690873385,-827.6138243296408,-902.8606285454598,3,6e-07,1,2.222911997243922,1
1952,4294.066600766103,-1009.8570634450406,-1099.8482889054665,3,0.0004542,1,2.223056414211142,1
1953,4358.615518375403,-962.3378828246708,-903.0262526098444,3,2.48e-05,1,2.2230610420493906,1
1957,1802.4963149035734,3537.346050039558,-4565.133487825922,4,0.00040439999999999996,2,7.377067506214228,1
1958,4537.780057556375,-1004.6359406290339,-2362.6709101373135,3,2.5399999999999997e-05,1,2.223060196344071,0
1960,3794.0794259434897,-1979.7615130550378,-2351.2454835837043,3,5.02e-05,1,2.2230616880069234,1
1961,4146.598522892958,-635.7166037830647,-1279.6036523819346,3,1.22e-05,1,2.223057452826687,1
1962,3947.392791159141,-1401.6087593283114,-908.5365163789305,3,0.0004434,1,2.2230579633823893,1
1963,-2108.951876657758,3441.310984937824,-2465.6159421428174,1,1.76e-05,4,3.2702277361463774,0
1964,4203.676934937957,-770.1885484693673,-1379.944110881039,3,0.00015879999999999998,1,2.223045467686504,1
1965,3702.068774166809,-1630.546918094073,-1695.174902963816,1,3.96e-05,4,14.211921692483504,1
1969,2960.476580829921,-2743.7720548744596,-16.38850539350448,1,5.6e-06,4,6.931113995882683,1
1970,3242.244989580953,-2381.9916659653313,-1402.890486858178,1,1.24e-05,4,5.199787394384034,0
1971,-3827.37099491795,-1277.168148216852,1941.9746512078934,1,4.48e-05,4,12.783299150022174,0
1972,962.1969728269389,-3917.5055313822104,-793.0798649529352,1,6.799999999999999e-06,4,6.6365826932488305,1
1973,-4014.015770814847,286.49024482748865,-3655.017862298925,1,5.46e-05,4,13.884779881979341,1
1974,-3252.2644755375823,-2388.552239051958,-1718.8871407589038,1,9.4e-06,4,14.119825356793754,1
1975,-2326.01266888099,-3337.661303438279,2225.779525666028,3,5.2199999999999995e-05,1,2.2230550051783267,1
1977,3177.7177090166774,3255.701119281852,3049.577686679153,3,0.000202,1,2.2230557353694107,1
1978,3101.8745770137652,3434.842474376625,3109.2345389085717,3,0.0010152,1,2.2230629413856784,1
136,2563.0152825653486,3192.2333119495697,-1921.6804084898233,3,9.559999999999999e-05,1,2.2230463766531616,0
138,180.15929325776918,4130.482327021436,-3334.47185938312,3,0.0002784,1,2.2230520867582677,1
140,-2559.3535473278484,3091.1260326413512,-413.7022043481721,1,1.42e-05,4,11.33653330893841,1
142,-262.94812462287604,4764.9964380305,-3799.42362536809,3,5.6e-05,6,9.156797254077503,1
144,4189.730006155347,2368.9443293722984,-542.7780292086769,2,2.2199999999999998e-05,1,2.223055541915185,1
145,2136.490482970032,-2452.8029994532376,2616.6580733634205,3,9.86e-05,1,2.223048017021182,1
146,1973.8607699095646,-2634.908356607822,2691.6410021748643,3,0.0006707999999999999,1,2.2230537218705977,1
147,2355.8597916384088,-2786.7183711911216,2560.08846389527,3,3.46e-05,1,2.2230559176874203,0
149,1526.1718216463632,-1879.6252763287403,2669.368392479878,3,0.0002634,1,2.223055917974276,0
152,1424.909975913332,-3651.2285233675825,2573.238876593627,3,0.00033979999999999997,1,2.223055098011833,1
153,-339.57519415228404,-4072.6149059370914,1585.8515945620904,3,0.0001468,1,2.2230482573619863,1
154,306.03803849395445,-4004.15445949075,441.24217681767533,1,7.8e-06,4,6.034938969374979,0
157,2642.1123859618833,-3026.8841911911704,1649.2059458906633,1,5.18e-05,4,6.117177673465022,1
160,3107.4017149784413,-2756.534339709305,1876.214919700079,3,8.659999999999999e-05,1,2.223054622733113,1
161,2453.647215572804,-2879.4498557623674,2591.8196405545978,3,0.0002018,1,2.2230624958751943,0
165,3036.5287739813743,-2673.9873528371095,1435.8622375739785,1,8e-07,4,5.440664225096849,1
166,2902.4686158218988,-113.9536700545034,2582.857084654323,3,8.4e-06,1,2.2230573405485057,1
167,1772.8604175899295,-4126.070063561099,-2237.1765683633716,3,0.0009473999999999999,1,2.2230671576454957,1
168,1667.9560128529947,-4164.09341582439,-2363.0521539991273,3,3.8599999999999996e-05,1,2.2230459385434327,1
169,2341.800975468263,-4026.893468773921,-2427.109192124652,3,0.0001222,1,2.223056788778852,1
170,2574.0437310922475,-2195.655783092269,2571.2461309575137,3,6.42e-05,1,2.223056335407948,0
172,1420.7466969515283,-3725.1768763700925,-1282.4170164347959,4,4e-07,3,8.038746643403996,1
